Datetime;Parking;Free slots
2026-04-30 07:30:00;P+R Mały Płaszów;125.0
2026-04-30 07:30:00;P+R Nowy Bieżanów;23.0
2026-04-30 07:30:00;P+R Kurdwanów;104.0
2026-04-30 08:00:00;P+R Górka Narodowa;311.0
2026-04-30 08:00:00;P+R Pachońskiego;0.0
2026-04-30 08:00:00;P+R Krowodrza Górka;10.0
2026-04-30 08:00:00;P+R Czerwone Maki;92.0
2026-04-30 08:00:00;P+R Mały Płaszów;117.0
2026-04-30 08:00:00;P+R Nowy Bieżanów;18.0
2026-04-30 08:00:00;P+R Kurdwanów;92.0
2026-04-30 08:30:00;P+R Górka Narodowa;280.0
2026-04-30 08:30:00;P+R Pachońskiego;0.0
2026-04-30 08:30:00;P+R Krowodrza Górka;1.0
2026-04-30 08:30:00;P+R Czerwone Maki;83.0
2026-04-30 08:30:00;P+R Mały Płaszów;111.0
2026-04-30 08:30:00;P+R Nowy Bieżanów;11.0
2026-04-30 08:30:00;P+R Kurdwanów;75.0
2026-04-30 09:00:00;P+R Górka Narodowa;263.0
2026-04-30 09:00:00;P+R Pachońskiego;0.0
2026-04-30 09:00:00;P+R Krowodrza Górka;0.0
2026-04-30 09:00:00;P+R Czerwone Maki;70.0
2026-04-30 09:00:00;P+R Mały Płaszów;110.0
2026-04-30 09:00:00;P+R Nowy Bieżanów;7.0
2026-04-30 09:00:00;P+R Kurdwanów;73.0
2026-04-30 09:30:00;P+R Górka Narodowa;251.0
2026-04-30 09:30:00;P+R Pachońskiego;0.0
2026-04-30 09:30:00;P+R Krowodrza Górka;18.0
2026-04-30 09:30:00;P+R Czerwone Maki;56.0
2026-04-30 09:30:00;P+R Mały Płaszów;103.0
2026-04-30 09:30:00;P+R Nowy Bieżanów;4.0
2026-04-30 09:30:00;P+R Kurdwanów;70.0
2026-04-30 10:00:00;P+R Górka Narodowa;244.0
2026-04-30 10:00:00;P+R Pachońskiego;0.0
2026-04-30 10:00:00;P+R Krowodrza Górka;23.0
2026-04-30 10:00:00;P+R Czerwone Maki;55.0
2026-04-30 10:00:00;P+R Mały Płaszów;103.0
2026-04-30 10:00:00;P+R Nowy Bieżanów;3.0
2026-04-30 10:00:00;P+R Kurdwanów;61.0
2026-04-30 10:30:00;P+R Górka Narodowa;233.0
2026-04-30 10:30:00;P+R Pachońskiego;0.0
2026-04-30 10:30:00;P+R Krowodrza Górka;1.0
2026-04-30 10:30:00;P+R Czerwone Maki;47.0
2026-04-30 10:30:00;P+R Mały Płaszów;102.0
2026-04-30 10:30:00;P+R Nowy Bieżanów;3.0
2026-04-30 10:30:00;P+R Kurdwanów;60.0
2026-04-30 11:00:00;P+R Górka Narodowa;223.0
2026-04-30 11:00:00;P+R Pachońskiego;0.0
2026-04-30 11:00:00;P+R Krowodrza Górka;0.0
2026-04-30 11:00:00;P+R Czerwone Maki;41.0
2026-04-30 11:00:00;P+R Mały Płaszów;101.0
2026-04-30 11:00:00;P+R Nowy Bieżanów;5.0
2026-04-30 11:00:00;P+R Kurdwanów;63.0
2026-04-30 11:30:00;P+R Górka Narodowa;224.0
2026-04-30 11:30:00;P+R Pachońskiego;1.0
2026-04-30 11:30:00;P+R Krowodrza Górka;0.0
2026-04-30 11:30:00;P+R Czerwone Maki;42.0
2026-04-30 11:30:00;P+R Mały Płaszów;102.0
2026-04-30 11:30:00;P+R Nowy Bieżanów;2.0
2026-04-30 11:30:00;P+R Kurdwanów;63.0
2026-04-30 12:00:00;P+R Górka Narodowa;220.0
2026-04-30 12:00:00;P+R Pachońskiego;1.0
2026-04-30 12:00:00;P+R Krowodrza Górka;0.0
2026-04-30 12:00:00;P+R Czerwone Maki;44.0
2026-04-30 12:00:00;P+R Mały Płaszów;104.0
2026-04-30 12:00:00;P+R Nowy Bieżanów;3.0
2026-04-30 12:00:00;P+R Kurdwanów;62.0
2026-04-30 12:30:00;P+R Górka Narodowa;219.0
2026-04-30 12:30:00;P+R Pachońskiego;0.0
2026-04-30 12:30:00;P+R Krowodrza Górka;25.0
2026-04-30 12:30:00;P+R Czerwone Maki;44.0
2026-04-30 12:30:00;P+R Mały Płaszów;101.0
2026-04-30 12:30:00;P+R Nowy Bieżanów;2.0
2026-04-30 12:30:00;P+R Kurdwanów;61.0
2026-04-30 13:00:00;P+R Górka Narodowa;214.0
2026-04-30 13:00:00;P+R Pachońskiego;0.0
2026-04-30 13:00:00;P+R Krowodrza Górka;26.0
2026-04-30 13:00:00;P+R Czerwone Maki;41.0
2026-04-30 13:00:00;P+R Mały Płaszów;101.0
2026-04-30 13:00:00;P+R Nowy Bieżanów;2.0
2026-04-30 13:00:00;P+R Kurdwanów;60.0
2026-04-30 13:30:00;P+R Górka Narodowa;211.0
2026-04-30 13:30:00;P+R Pachońskiego;2.0
2026-04-30 13:30:00;P+R Krowodrza Górka;30.0
2026-04-30 13:30:00;P+R Czerwone Maki;44.0
2026-04-30 13:30:00;P+R Mały Płaszów;102.0
2026-04-30 13:30:00;P+R Nowy Bieżanów;4.0
2026-04-30 13:30:00;P+R Kurdwanów;57.0
2026-04-30 14:00:00;P+R Górka Narodowa;219.0
2026-04-30 14:00:00;P+R Pachońskiego;1.0
2026-04-30 14:00:00;P+R Krowodrza Górka;27.0
2026-04-30 14:00:00;P+R Czerwone Maki;44.0
2026-04-30 14:00:00;P+R Mały Płaszów;104.0
2026-04-30 14:00:00;P+R Nowy Bieżanów;5.0
2026-04-30 14:00:00;P+R Kurdwanów;60.0
2026-04-30 14:30:00;P+R Górka Narodowa;230.0
2026-04-30 14:30:00;P+R Pachońskiego;11.0
2026-04-30 14:30:00;P+R Krowodrza Górka;33.0
2026-04-30 14:30:00;P+R Czerwone Maki;46.0
2026-04-30 14:30:00;P+R Mały Płaszów;107.0
2026-04-30 14:30:00;P+R Nowy Bieżanów;8.0
2026-04-30 14:30:00;P+R Kurdwanów;62.0
2026-04-30 15:00:00;P+R Górka Narodowa;236.0
2026-04-30 15:00:00;P+R Pachońskiego;13.0
2026-04-30 15:00:00;P+R Krowodrza Górka;37.0
2026-04-30 15:00:00;P+R Czerwone Maki;59.0
2026-04-30 15:00:00;P+R Mały Płaszów;106.0
2026-04-30 15:00:00;P+R Nowy Bieżanów;17.0
2026-04-30 15:00:00;P+R Kurdwanów;69.0
2026-04-30 15:30:00;P+R Górka Narodowa;249.0
2026-04-30 15:30:00;P+R Pachońskiego;31.0
2026-04-30 15:30:00;P+R Krowodrza Górka;47.0
2026-04-30 15:30:00;P+R Czerwone Maki;65.0
2026-04-30 15:30:00;P+R Mały Płaszów;107.0
2026-04-30 15:30:00;P+R Nowy Bieżanów;32.0
2026-04-30 15:30:00;P+R Kurdwanów;76.0
2026-04-30 16:00:00;P+R Górka Narodowa;259.0
2026-04-30 16:00:00;P+R Pachońskiego;47.0
2026-04-30 16:00:00;P+R Krowodrza Górka;63.0
2026-04-30 16:00:00;P+R Czerwone Maki;86.0
2026-04-30 16:00:00;P+R Mały Płaszów;116.0
2026-04-30 16:00:00;P+R Nowy Bieżanów;49.0
2026-04-30 16:00:00;P+R Kurdwanów;86.0
2026-04-30 16:30:00;P+R Górka Narodowa;284.0
2026-04-30 16:30:00;P+R Pachońskiego;52.0
2026-04-30 16:30:00;P+R Krowodrza Górka;75.0
2026-04-30 16:30:00;P+R Czerwone Maki;102.0
2026-04-30 16:30:00;P+R Mały Płaszów;118.0
2026-04-30 16:30:00;P+R Nowy Bieżanów;57.0
2026-04-30 16:30:00;P+R Kurdwanów;98.0
2026-04-30 17:00:00;P+R Górka Narodowa;315.0
2026-04-30 17:00:00;P+R Pachońskiego;58.0
2026-04-30 17:00:00;P+R Krowodrza Górka;89.0
2026-04-30 17:00:00;P+R Czerwone Maki;118.0
2026-04-30 17:00:00;P+R Mały Płaszów;125.0
2026-04-30 17:00:00;P+R Nowy Bieżanów;73.0
2026-04-30 17:00:00;P+R Kurdwanów;106.0
2026-04-30 17:30:00;P+R Górka Narodowa;328.0
2026-04-30 17:30:00;P+R Pachońskiego;65.0
2026-04-30 17:30:00;P+R Krowodrza Górka;86.0
2026-04-30 17:30:00;P+R Czerwone Maki;125.0
2026-04-30 17:30:00;P+R Mały Płaszów;129.0
2026-04-30 17:30:00;P+R Nowy Bieżanów;77.0
2026-04-30 17:30:00;P+R Kurdwanów;113.0
2026-04-30 18:00:00;P+R Górka Narodowa;341.0
2026-04-30 18:00:00;P+R Pachońskiego;67.0
2026-04-30 18:00:00;P+R Krowodrza Górka;81.0
2026-04-30 18:00:00;P+R Czerwone Maki;129.0
2026-04-30 18:00:00;P+R Mały Płaszów;132.0
2026-04-30 18:00:00;P+R Nowy Bieżanów;78.0
2026-04-30 18:00:00;P+R Kurdwanów;121.0
2026-04-30 18:30:00;P+R Górka Narodowa;366.0
2026-04-30 18:30:00;P+R Pachońskiego;73.0
2026-04-30 18:30:00;P+R Krowodrza Górka;81.0
2026-04-30 18:30:00;P+R Czerwone Maki;129.0
2026-04-30 18:30:00;P+R Mały Płaszów;136.0
2026-04-30 18:30:00;P+R Nowy Bieżanów;82.0
2026-04-30 18:30:00;P+R Kurdwanów;126.0
2026-04-30 19:00:00;P+R Górka Narodowa;383.0
2026-04-30 19:00:00;P+R Pachońskiego;74.0
2026-04-30 19:00:00;P+R Krowodrza Górka;82.0
2026-04-30 19:00:00;P+R Czerwone Maki;138.0
2026-04-30 19:00:00;P+R Mały Płaszów;141.0
2026-04-30 19:00:00;P+R Nowy Bieżanów;85.0
2026-04-30 19:00:00;P+R Kurdwanów;127.0
2026-04-30 19:30:00;P+R Górka Narodowa;393.0
2026-04-30 19:30:00;P+R Pachońskiego;75.0
2026-04-30 19:30:00;P+R Krowodrza Górka;84.0
2026-04-30 19:30:00;P+R Czerwone Maki;143.0
2026-04-30 19:30:00;P+R Mały Płaszów;143.0
2026-04-30 19:30:00;P+R Nowy Bieżanów;87.0
2026-04-30 19:30:00;P+R Kurdwanów;132.0
2026-04-30 20:00:00;P+R Górka Narodowa;402.0
2026-04-30 20:00:00;P+R Pachońskiego;78.0
2026-04-30 20:00:00;P+R Krowodrza Górka;89.0
2026-04-30 20:00:00;P+R Czerwone Maki;146.0
2026-04-30 20:00:00;P+R Mały Płaszów;146.0
2026-04-30 20:00:00;P+R Nowy Bieżanów;91.0
2026-04-30 20:00:00;P+R Kurdwanów;133.0
2026-04-30 20:30:00;P+R Górka Narodowa;402.0
2026-04-30 20:30:00;P+R Pachońskiego;78.0
2026-04-30 20:30:00;P+R Krowodrza Górka;89.0
2026-04-30 20:30:00;P+R Czerwone Maki;149.0
2026-04-30 20:30:00;P+R Mały Płaszów;147.0
2026-04-30 20:30:00;P+R Nowy Bieżanów;91.0
2026-04-30 20:30:00;P+R Kurdwanów;139.0
2026-04-30 21:00:00;P+R Górka Narodowa;402.0
2026-04-30 21:00:00;P+R Pachońskiego;79.0
2026-04-30 21:00:00;P+R Krowodrza Górka;89.0
2026-04-30 21:00:00;P+R Czerwone Maki;153.0
2026-04-30 21:00:00;P+R Mały Płaszów;150.0
2026-04-30 21:00:00;P+R Nowy Bieżanów;91.0
2026-04-30 21:00:00;P+R Kurdwanów;143.0
2026-04-30 21:30:00;P+R Górka Narodowa;402.0
2026-04-30 21:30:00;P+R Pachońskiego;78.0
2026-04-30 21:30:00;P+R Krowodrza Górka;89.0
2026-04-30 21:30:00;P+R Czerwone Maki;156.0
2026-04-30 21:30:00;P+R Mały Płaszów;151.0
2026-04-30 21:30:00;P+R Nowy Bieżanów;92.0
2026-04-30 21:30:00;P+R Kurdwanów;144.0
2026-04-30 22:00:00;P+R Górka Narodowa;
2026-04-30 22:00:00;P+R Pachońskiego;
2026-04-30 22:00:00;P+R Krowodrza Górka;
2026-04-30 22:00:00;P+R Czerwone Maki;
2026-04-30 22:00:00;P+R Mały Płaszów;
2026-04-30 22:00:00;P+R Nowy Bieżanów;
2026-04-30 22:00:00;P+R Kurdwanów;
2026-04-30 22:30:00;P+R Górka Narodowa;
2026-04-30 22:30:00;P+R Pachońskiego;
2026-04-30 22:30:00;P+R Krowodrza Górka;
2026-04-30 22:30:00;P+R Czerwone Maki;
2026-04-30 22:30:00;P+R Mały Płaszów;
2026-04-30 22:30:00;P+R Nowy Bieżanów;
2026-04-30 22:30:00;P+R Kurdwanów;
2026-04-30 23:00:00;P+R Górka Narodowa;
2026-04-30 23:00:00;P+R Pachońskiego;
2026-04-30 23:00:00;P+R Krowodrza Górka;
2026-04-30 23:00:00;P+R Czerwone Maki;
2026-04-30 23:00:00;P+R Mały Płaszów;
2026-04-30 23:00:00;P+R Nowy Bieżanów;
2026-04-30 23:00:00;P+R Kurdwanów;
2026-04-30 23:30:00;P+R Górka Narodowa;
2026-04-30 23:30:00;P+R Pachońskiego;
2026-04-30 23:30:00;P+R Krowodrza Górka;
2026-04-30 23:30:00;P+R Czerwone Maki;
2026-04-30 23:30:00;P+R Mały Płaszów;
2026-04-30 23:30:00;P+R Nowy Bieżanów;
2026-04-30 23:30:00;P+R Kurdwanów;
2026-05-01 00:00:00;P+R Górka Narodowa;
2026-05-01 00:00:00;P+R Pachońskiego;
2026-05-01 00:00:00;P+R Krowodrza Górka;
2026-05-01 00:00:00;P+R Czerwone Maki;
2026-05-01 00:00:00;P+R Mały Płaszów;
2026-05-01 00:00:00;P+R Nowy Bieżanów;
2026-05-01 00:00:00;P+R Kurdwanów;
2026-05-01 00:30:00;P+R Górka Narodowa;
2026-05-01 00:30:00;P+R Pachońskiego;
2026-05-01 00:30:00;P+R Krowodrza Górka;
2026-05-01 00:30:00;P+R Czerwone Maki;
2026-05-01 00:30:00;P+R Mały Płaszów;
2026-05-01 00:30:00;P+R Nowy Bieżanów;
2026-05-01 00:30:00;P+R Kurdwanów;
2026-05-01 01:00:00;P+R Górka Narodowa;
2026-05-01 01:00:00;P+R Pachońskiego;
2026-05-01 01:00:00;P+R Krowodrza Górka;
2026-05-01 01:00:00;P+R Czerwone Maki;
2026-05-01 01:00:00;P+R Mały Płaszów;
2026-05-01 01:00:00;P+R Nowy Bieżanów;
2026-05-01 01:00:00;P+R Kurdwanów;
2026-05-01 01:30:00;P+R Górka Narodowa;
2026-05-01 01:30:00;P+R Pachońskiego;
2026-05-01 01:30:00;P+R Krowodrza Górka;
2026-05-01 01:30:00;P+R Czerwone Maki;
2026-05-01 01:30:00;P+R Mały Płaszów;
2026-05-01 01:30:00;P+R Nowy Bieżanów;
2026-05-01 01:30:00;P+R Kurdwanów;
2026-05-01 02:00:00;P+R Górka Narodowa;436.0
2026-05-01 02:00:00;P+R Pachońskiego;88.0
2026-05-01 02:00:00;P+R Krowodrza Górka;101.0
2026-05-01 02:00:00;P+R Czerwone Maki;183.0
2026-05-01 02:00:00;P+R Mały Płaszów;155.0
2026-05-01 02:00:00;P+R Nowy Bieżanów;101.0
2026-05-01 02:00:00;P+R Kurdwanów;156.0
2026-05-01 02:30:00;P+R Górka Narodowa;436.0
2026-05-01 02:30:00;P+R Pachońskiego;88.0
2026-05-01 02:30:00;P+R Krowodrza Górka;101.0
2026-05-01 02:30:00;P+R Czerwone Maki;183.0
2026-05-01 02:30:00;P+R Mały Płaszów;155.0
2026-05-01 02:30:00;P+R Nowy Bieżanów;101.0
2026-05-01 02:30:00;P+R Kurdwanów;156.0
2026-05-01 03:00:00;P+R Górka Narodowa;436.0
2026-05-01 03:00:00;P+R Pachońskiego;88.0
2026-05-01 03:00:00;P+R Krowodrza Górka;101.0
2026-05-01 03:00:00;P+R Czerwone Maki;183.0
2026-05-01 03:00:00;P+R Mały Płaszów;155.0
2026-05-01 03:00:00;P+R Nowy Bieżanów;101.0
2026-05-01 03:00:00;P+R Kurdwanów;156.0
2026-05-01 03:30:00;P+R Górka Narodowa;436.0
2026-05-01 03:30:00;P+R Pachońskiego;88.0
2026-05-01 03:30:00;P+R Krowodrza Górka;101.0
2026-05-01 03:30:00;P+R Czerwone Maki;183.0
2026-05-01 03:30:00;P+R Mały Płaszów;155.0
2026-05-01 03:30:00;P+R Nowy Bieżanów;101.0
2026-05-01 03:30:00;P+R Kurdwanów;156.0
2026-05-01 04:00:00;P+R Górka Narodowa;436.0
2026-05-01 04:00:00;P+R Pachońskiego;88.0
2026-05-01 04:00:00;P+R Krowodrza Górka;101.0
2026-05-01 04:00:00;P+R Czerwone Maki;183.0
2026-05-01 04:00:00;P+R Mały Płaszów;155.0
2026-05-01 04:00:00;P+R Nowy Bieżanów;101.0
2026-05-01 04:00:00;P+R Kurdwanów;156.0
2026-05-01 04:30:00;P+R Górka Narodowa;436.0
2026-05-01 04:30:00;P+R Pachońskiego;88.0
2026-05-01 04:30:00;P+R Krowodrza Górka;101.0
2026-05-01 04:30:00;P+R Czerwone Maki;183.0
2026-05-01 04:30:00;P+R Mały Płaszów;155.0
2026-05-01 04:30:00;P+R Nowy Bieżanów;101.0
2026-05-01 04:30:00;P+R Kurdwanów;156.0
2026-05-01 05:00:00;P+R Górka Narodowa;436.0
2026-05-01 05:00:00;P+R Pachońskiego;88.0
2026-05-01 05:00:00;P+R Krowodrza Górka;101.0
2026-05-01 05:00:00;P+R Czerwone Maki;183.0
2026-05-01 05:00:00;P+R Mały Płaszów;155.0
2026-05-01 05:00:00;P+R Nowy Bieżanów;101.0
2026-05-01 05:00:00;P+R Kurdwanów;156.0
2026-05-01 05:30:00;P+R Górka Narodowa;436.0
2026-05-01 05:30:00;P+R Pachońskiego;88.0
2026-05-01 05:30:00;P+R Krowodrza Górka;99.0
2026-05-01 05:30:00;P+R Czerwone Maki;183.0
2026-05-01 05:30:00;P+R Mały Płaszów;155.0
2026-05-01 05:30:00;P+R Nowy Bieżanów;101.0
2026-05-01 05:30:00;P+R Kurdwanów;156.0
2026-05-01 06:00:00;P+R Górka Narodowa;435.0
2026-05-01 06:00:00;P+R Pachońskiego;88.0
2026-05-01 06:00:00;P+R Krowodrza Górka;99.0
2026-05-01 06:00:00;P+R Czerwone Maki;182.0
2026-05-01 06:00:00;P+R Mały Płaszów;154.0
2026-05-01 06:00:00;P+R Nowy Bieżanów;101.0
2026-05-01 06:00:00;P+R Kurdwanów;156.0
2026-05-01 06:30:00;P+R Górka Narodowa;434.0
2026-05-01 06:30:00;P+R Pachońskiego;88.0
2026-05-01 06:30:00;P+R Krowodrza Górka;97.0
2026-05-01 06:30:00;P+R Czerwone Maki;181.0
2026-05-01 06:30:00;P+R Mały Płaszów;154.0
2026-05-01 06:30:00;P+R Nowy Bieżanów;100.0
2026-05-01 06:30:00;P+R Kurdwanów;155.0
2026-05-01 07:00:00;P+R Górka Narodowa;432.0
2026-05-01 07:00:00;P+R Pachońskiego;88.0
2026-05-01 07:00:00;P+R Krowodrza Górka;97.0
2026-05-01 07:00:00;P+R Czerwone Maki;180.0
2026-05-01 07:00:00;P+R Mały Płaszów;154.0
2026-05-01 07:00:00;P+R Nowy Bieżanów;100.0
2026-05-01 07:00:00;P+R Kurdwanów;155.0
2026-05-01 07:30:00;P+R Górka Narodowa;429.0
2026-05-01 07:30:00;P+R Pachońskiego;88.0
2026-05-01 07:30:00;P+R Krowodrza Górka;97.0
2026-05-01 07:30:00;P+R Czerwone Maki;178.0
2026-05-01 07:30:00;P+R Mały Płaszów;154.0
2026-05-01 07:30:00;P+R Nowy Bieżanów;98.0
2026-05-01 07:30:00;P+R Kurdwanów;154.0
2026-05-01 08:00:00;P+R Górka Narodowa;424.0
2026-05-01 08:00:00;P+R Pachońskiego;88.0
2026-05-01 08:00:00;P+R Krowodrza Górka;97.0
2026-05-01 08:00:00;P+R Czerwone Maki;177.0
2026-05-01 08:00:00;P+R Mały Płaszów;154.0
2026-05-01 08:00:00;P+R Nowy Bieżanów;97.0
2026-05-01 08:00:00;P+R Kurdwanów;154.0
2026-05-01 08:30:00;P+R Górka Narodowa;423.0
2026-05-01 08:30:00;P+R Pachońskiego;87.0
2026-05-01 08:30:00;P+R Krowodrza Górka;97.0
2026-05-01 08:30:00;P+R Czerwone Maki;176.0
2026-05-01 08:30:00;P+R Mały Płaszów;154.0
2026-05-01 08:30:00;P+R Nowy Bieżanów;97.0
2026-05-01 08:30:00;P+R Kurdwanów;154.0
2026-05-01 09:00:00;P+R Górka Narodowa;419.0
2026-05-01 09:00:00;P+R Pachońskiego;87.0
2026-05-01 09:00:00;P+R Krowodrza Górka;94.0
2026-05-01 09:00:00;P+R Czerwone Maki;176.0
2026-05-01 09:00:00;P+R Mały Płaszów;153.0
2026-05-01 09:00:00;P+R Nowy Bieżanów;97.0
2026-05-01 09:00:00;P+R Kurdwanów;154.0
2026-05-01 09:30:00;P+R Górka Narodowa;418.0
2026-05-01 09:30:00;P+R Pachońskiego;86.0
2026-05-01 09:30:00;P+R Krowodrza Górka;91.0
2026-05-01 09:30:00;P+R Czerwone Maki;171.0
2026-05-01 09:30:00;P+R Mały Płaszów;152.0
2026-05-01 09:30:00;P+R Nowy Bieżanów;94.0
2026-05-01 09:30:00;P+R Kurdwanów;154.0
2026-05-01 10:00:00;P+R Górka Narodowa;415.0
2026-05-01 10:00:00;P+R Pachońskiego;85.0
2026-05-01 10:00:00;P+R Krowodrza Górka;89.0
2026-05-01 10:00:00;P+R Czerwone Maki;169.0
2026-05-01 10:00:00;P+R Mały Płaszów;151.0
2026-05-01 10:00:00;P+R Nowy Bieżanów;94.0
2026-05-01 10:00:00;P+R Kurdwanów;153.0
2026-05-01 10:30:00;P+R Górka Narodowa;412.0
2026-05-01 10:30:00;P+R Pachońskiego;85.0
2026-05-01 10:30:00;P+R Krowodrza Górka;85.0
2026-05-01 10:30:00;P+R Czerwone Maki;165.0
2026-05-01 10:30:00;P+R Mały Płaszów;151.0
2026-05-01 10:30:00;P+R Nowy Bieżanów;94.0
2026-05-01 10:30:00;P+R Kurdwanów;152.0
2026-05-01 11:00:00;P+R Górka Narodowa;406.0
2026-05-01 11:00:00;P+R Pachońskiego;84.0
2026-05-01 11:00:00;P+R Krowodrza Górka;81.0
2026-05-01 11:00:00;P+R Czerwone Maki;162.0
2026-05-01 11:00:00;P+R Mały Płaszów;152.0
2026-05-01 11:00:00;P+R Nowy Bieżanów;93.0
2026-05-01 11:00:00;P+R Kurdwanów;151.0
2026-05-01 11:30:00;P+R Górka Narodowa;403.0
2026-05-01 11:30:00;P+R Pachońskiego;83.0
2026-05-01 11:30:00;P+R Krowodrza Górka;81.0
2026-05-01 11:30:00;P+R Czerwone Maki;159.0
2026-05-01 11:30:00;P+R Mały Płaszów;149.0
2026-05-01 11:30:00;P+R Nowy Bieżanów;90.0
2026-05-01 11:30:00;P+R Kurdwanów;150.0
2026-05-01 12:00:00;P+R Górka Narodowa;400.0
2026-05-01 12:00:00;P+R Pachońskiego;81.0
2026-05-01 12:00:00;P+R Krowodrza Górka;79.0
2026-05-01 12:00:00;P+R Czerwone Maki;152.0
2026-05-01 12:00:00;P+R Mały Płaszów;149.0
2026-05-01 12:00:00;P+R Nowy Bieżanów;85.0
2026-05-01 12:00:00;P+R Kurdwanów;149.0
2026-05-01 12:30:00;P+R Górka Narodowa;397.0
2026-05-01 12:30:00;P+R Pachońskiego;81.0
2026-05-01 12:30:00;P+R Krowodrza Górka;78.0
2026-05-01 12:30:00;P+R Czerwone Maki;149.0
2026-05-01 12:30:00;P+R Mały Płaszów;148.0
2026-05-01 12:30:00;P+R Nowy Bieżanów;85.0
2026-05-01 12:30:00;P+R Kurdwanów;147.0
2026-05-01 13:00:00;P+R Górka Narodowa;394.0
2026-05-01 13:00:00;P+R Pachońskiego;79.0
2026-05-01 13:00:00;P+R Krowodrza Górka;76.0
2026-05-01 13:00:00;P+R Czerwone Maki;150.0
2026-05-01 13:00:00;P+R Mały Płaszów;147.0
2026-05-01 13:00:00;P+R Nowy Bieżanów;84.0
2026-05-01 13:00:00;P+R Kurdwanów;147.0
2026-05-01 13:30:00;P+R Górka Narodowa;393.0
2026-05-01 13:30:00;P+R Pachońskiego;79.0
2026-05-01 13:30:00;P+R Krowodrza Górka;76.0
2026-05-01 13:30:00;P+R Czerwone Maki;148.0
2026-05-01 13:30:00;P+R Mały Płaszów;143.0
2026-05-01 13:30:00;P+R Nowy Bieżanów;83.0
2026-05-01 13:30:00;P+R Kurdwanów;143.0
2026-05-01 14:00:00;P+R Górka Narodowa;396.0
2026-05-01 14:00:00;P+R Pachońskiego;80.0
2026-05-01 14:00:00;P+R Krowodrza Górka;75.0
2026-05-01 14:00:00;P+R Czerwone Maki;148.0
2026-05-01 14:00:00;P+R Mały Płaszów;145.0
2026-05-01 14:00:00;P+R Nowy Bieżanów;86.0
2026-05-01 14:00:00;P+R Kurdwanów;142.0
2026-05-01 14:30:00;P+R Górka Narodowa;399.0
2026-05-01 14:30:00;P+R Pachońskiego;76.0
2026-05-01 14:30:00;P+R Krowodrza Górka;71.0
2026-05-01 14:30:00;P+R Czerwone Maki;148.0
2026-05-01 14:30:00;P+R Mały Płaszów;144.0
2026-05-01 14:30:00;P+R Nowy Bieżanów;85.0
2026-05-01 14:30:00;P+R Kurdwanów;142.0
2026-05-01 15:00:00;P+R Górka Narodowa;397.0
2026-05-01 15:00:00;P+R Pachońskiego;76.0
2026-05-01 15:00:00;P+R Krowodrza Górka;71.0
2026-05-01 15:00:00;P+R Czerwone Maki;145.0
2026-05-01 15:00:00;P+R Mały Płaszów;143.0
2026-05-01 15:00:00;P+R Nowy Bieżanów;84.0
2026-05-01 15:00:00;P+R Kurdwanów;142.0
2026-05-01 15:30:00;P+R Górka Narodowa;400.0
2026-05-01 15:30:00;P+R Pachońskiego;74.0
2026-05-01 15:30:00;P+R Krowodrza Górka;66.0
2026-05-01 15:30:00;P+R Czerwone Maki;145.0
2026-05-01 15:30:00;P+R Mały Płaszów;140.0
2026-05-01 15:30:00;P+R Nowy Bieżanów;84.0
2026-05-01 15:30:00;P+R Kurdwanów;143.0
2026-05-01 16:00:00;P+R Górka Narodowa;
2026-05-01 16:00:00;P+R Pachońskiego;
2026-05-01 16:00:00;P+R Krowodrza Górka;
2026-05-01 16:00:00;P+R Czerwone Maki;
2026-05-01 16:00:00;P+R Mały Płaszów;
2026-05-01 16:00:00;P+R Nowy Bieżanów;
2026-05-01 16:00:00;P+R Kurdwanów;
2026-05-01 16:30:00;P+R Górka Narodowa;
2026-05-01 16:30:00;P+R Pachońskiego;
2026-05-01 16:30:00;P+R Krowodrza Górka;
2026-05-01 16:30:00;P+R Czerwone Maki;
2026-05-01 16:30:00;P+R Mały Płaszów;
2026-05-01 16:30:00;P+R Nowy Bieżanów;
2026-05-01 16:30:00;P+R Kurdwanów;
2026-05-01 17:00:00;P+R Górka Narodowa;
2026-05-01 17:00:00;P+R Pachońskiego;
2026-05-01 17:00:00;P+R Krowodrza Górka;
2026-05-01 17:00:00;P+R Czerwone Maki;
2026-05-01 17:00:00;P+R Mały Płaszów;
2026-05-01 17:00:00;P+R Nowy Bieżanów;
2026-05-01 17:00:00;P+R Kurdwanów;
2026-05-01 17:30:00;P+R Górka Narodowa;408.0
2026-05-01 17:30:00;P+R Pachońskiego;75.0
2026-05-01 17:30:00;P+R Krowodrza Górka;67.0
2026-05-01 17:30:00;P+R Czerwone Maki;149.0
2026-05-01 17:30:00;P+R Mały Płaszów;145.0
2026-05-01 17:30:00;P+R Nowy Bieżanów;93.0
2026-05-01 17:30:00;P+R Kurdwanów;141.0
2026-05-01 18:00:00;P+R Górka Narodowa;415.0
2026-05-01 18:00:00;P+R Pachońskiego;75.0
2026-05-01 18:00:00;P+R Krowodrza Górka;68.0
2026-05-01 18:00:00;P+R Czerwone Maki;147.0
2026-05-01 18:00:00;P+R Mały Płaszów;145.0
2026-05-01 18:00:00;P+R Nowy Bieżanów;95.0
2026-05-01 18:00:00;P+R Kurdwanów;141.0
2026-05-01 18:30:00;P+R Górka Narodowa;416.0
